MatchID,Series,League,StartTime,MatchLength,Duration,Winner,Radiant,RadiantPlayers,Dire,DirePlayers,RadiantKills,DireKills,WinningTeam,LosingTeam
3194968232,139536.0,5364,21 May 2017 10:45,43:56,2636,Dire,Newbee,"Faith, kpii, uuu9, kaka, Sccc",TNC Pro Team,"1437, Raven, TIMS, Kuku, Sam H",16,22,TNC Pro Team,Newbee
3194831013,139517.0,5418,21 May 2017 09:39,33:09,1989,Radiant,Avalon_Club,"Yp, EatMan, ISI, Cys, Unknown",RUSH B,"BinGo, qd, 290, ddr, lt",30,11,Avalon_Club,RUSH B
3194795477,139536.0,5364,21 May 2017 09:21,51:18,3078,Radiant,TNC Pro Team,"1437, Raven, TIMS, Kuku, Sam H",Newbee,"Faith, kpii, uuu9, kaka, Sccc",27,13,TNC Pro Team,Newbee
3194651892,139517.0,5418,21 May 2017 08:04,59:38,3578,Radiant,RUSH B,"BinGo, qd, 290, ddr, lt",Avalon_Club,"Yp, EatMan, ISI, Cys, Unknown",42,41,RUSH B,Avalon_Club
3194597378,139490.0,5364,21 May 2017 07:31,50:25,3025,Dire,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",16,51,Team Liquid,Invictus Gaming
3194453869,139490.0,5364,21 May 2017 05:51,1:06:50,4010,Dire,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",40,31,Team Liquid,Invictus Gaming
3194342552,139490.0,5364,21 May 2017 04:21,59:47,3587,Radiant,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",42,35,Invictus Gaming,Team Liquid
3194295557,139485.0,5196,21 May 2017 03:38,28:36,1716,Dire,Unknown Team,"Yri, Luu, Greedy.Diana毡, 13omb_Squad, ??????????",twitch.tv/noblewingz,"The Piemaker, Ness, Noblewingz, Slayer, FactorNano",17,18,twitch.tv/noblewingz,Unknown Team
3194235887,139479.0,5196,21 May 2017 02:35,39:49,2389,Radiant,twitch.tv/noblewingz,"The Piemaker, Ness, Noblewingz, Slayer, FactorNano",Unknown Team,"Yri, Luu, Greedy.Diana毡, 13omb_Squad, ??????????",38,19,twitch.tv/noblewingz,Unknown Team
3194167693,139474.0,5196,21 May 2017 01:14,52:24,3144,Dire,Infamous´,"Timado, Accel, Matthew, Benjaz, Kingteka",compLexity Gaming,"melonzz, Zfreek, Moo, DeMoN, Feero",17,36,compLexity Gaming,Infamous´
3194117006,139466.0,5196,21 May 2017 12:18,34:04,2044,Dire,compLexity Gaming,"melonzz, Zfreek, Moo, DeMoN, Feero",Infamous´,"Timado, Accel, Matthew, Benjaz, Kingteka",18,37,Infamous´,compLexity Gaming
3194037413,139456.0,5196,20 May 2017 11:05,53:08,3188,Dire,Infamous´,"Timado, Accel, Matthew, Benjaz, Kingteka",compLexity Gaming,"melonzz, Zfreek, Moo, DeMoN, Feero",16,30,compLexity Gaming,Infamous´
3193951046,139430.0,5336,20 May 2017 09:59,26:16,1576,Radiant,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",34,10,Natus Vincere,Elements Pro Gaming
3193859492,139430.0,5336,20 May 2017 09:00,31:53,1913,Radiant,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",22,4,Natus Vincere,Elements Pro Gaming
3193719922,139395.0,5336,20 May 2017 07:40,36:56,2216,Dire,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Virtus.pro,"9pasha, No[o]ne-, Lil, RAMZES666, Solo",31,27,Virtus.pro,Natus Vincere
3193576156,139395.0,5336,20 May 2017 06:29,39:06,2346,Dire,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Virtus.pro,"9pasha, No[o]ne-, Lil, RAMZES666, Solo",19,23,Virtus.pro,Natus Vincere
3193386325,139351.0,5336,20 May 2017 05:05,27:52,1672,Radiant,Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",Virtus.pro,"9pasha, No[o]ne-, Lil, RAMZES666, Solo",27,9,Team Secret,Virtus.pro
3193230372,139351.0,5336,20 May 2017 04:00,32:52,1972,Dire,Virtus.pro,"9pasha, No[o]ne-, Lil, RAMZES666, Solo",Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",15,24,Team Secret,Virtus.pro
3193230004,139335.0,5364,20 May 2017 04:00,38:37,2317,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",34,15,Newbee,Vega Squadron
3193061976,139335.0,5364,20 May 2017 02:49,40:57,2457,Dire,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Newbee,"Faith, kpii, uuu9, kaka, Sccc",19,40,Newbee,Vega Squadron
3192864490,139310.0,5364,20 May 2017 01:17,42:56,2576,Radiant,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",32,16,Invictus Gaming,Alliance
3192714138,139297.0,5418,20 May 2017 11:59,23:58,1438,Radiant,TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",C5Gaming,"ACE, Dog_7, Kirito, Piao, Yld",29,6,TEAM MAX,C5Gaming
3192701000,139310.0,5364,20 May 2017 11:52,49:24,2964,Dire,Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",7,17,Invictus Gaming,Alliance
3192602788,139297.0,5418,20 May 2017 11:02,23:41,1421,Dire,C5Gaming,"ACE, Dog_7, Kirito, Piao, Yld",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",9,25,TEAM MAX,C5Gaming
3192520033,139268.0,5364,20 May 2017 10:19,38:06,2286,Dire,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Newbee,"Faith, kpii, uuu9, kaka, Sccc",10,38,Newbee,Faceless
3192386261,139275.0,5418,20 May 2017 09:02,29:43,1783,Radiant,LYG.Gaming,"极限, MoPao, LongGGG_, Mystery.,",EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",32,21,LYG.Gaming,EHOME
3192339358,139268.0,5364,20 May 2017 08:28,1:20:55,4855,Dire,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Newbee,"Faith, kpii, uuu9, kaka, Sccc",32,53,Newbee,Faceless
3192300346,139275.0,5418,20 May 2017 08:05,27:15,1635,Radiant,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",LYG.Gaming,"极限, MoPao, LongGGG_, Mystery.,",28,10,EHOME,LYG.Gaming
3192225639,139268.0,5364,20 May 2017 07:19,33:31,2011,Dire,Newbee,"Faith, kpii, uuu9, kaka, Sccc",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",16,25,Faceless,Newbee
3192079643,139246.0,5364,20 May 2017 05:33,39:21,2361,Radiant,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",33,20,Invictus Gaming,Team VGJ
3191986528,139246.0,5364,20 May 2017 04:14,32:47,1967,Dire,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",15,16,Invictus Gaming,Team VGJ
3191904452,139227.0,5196,20 May 2017 02:48,24:50,1490,Dire,Uncle Blink,"brink, FLUFFNSTUFF, ifrit, Frempo, @WuDotA",Fear of God,"Sneyking, STAN KING, Yawar, CCnC, FLeee",6,21,Fear of God,Uncle Blink
3191865660,139227.0,5196,20 May 2017 01:59,28:10,1690,Dire,Uncle Blink,"brink, FLUFFNSTUFF, ifrit, Frempo, @WuDotA",Fear of God,"Sneyking, STAN KING, Yawar, CCnC, FLeee",9,20,Fear of God,Uncle Blink
3191776774,139218.0,5196,20 May 2017 12:01,23:15,1395,Dire,Team Red,"Newsham, monkeys-forever, Zyzzy, iAnnihilate, Jenkins",Elite Wolves,"papita, ., Masoku, 830, gantz",5,27,Elite Wolves,Team Red
3191715916,139210.0,5196,19 May 2017 11:04,35:38,2138,Radiant,Elite Wolves,"papita, ., Masoku, 830, gantz",Team Red,"Newsham, monkeys-forever, Zyzzy, iAnnihilate, Jenkins",34,7,Elite Wolves,Team Red
3191705838,139194.0,5336,19 May 2017 10:51,31:00,1860,Radiant,mousesports,"Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",26,11,mousesports,Team Empire
3191602004,139194.0,5336,19 May 2017 08:59,40:04,2404,Radiant,Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",mousesports,"Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG",26,16,Team Empire,mousesports
3191473962,139170.0,5336,19 May 2017 07:39,32:56,1976,Dire,Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",mousesports,"Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG",16,41,mousesports,Elements Pro Gaming
3191347996,139170.0,5336,19 May 2017 06:31,35:15,2115,Radiant,mousesports,"Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG",Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",28,20,mousesports,Elements Pro Gaming
3190848836,139114.0,5364,19 May 2017 02:49,22:47,1367,Dire,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",6,25,Team Liquid,Vega Squadron
3190695983,139114.0,5364,19 May 2017 01:35,29:49,1789,Dire,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",12,27,Team Liquid,Vega Squadron
3190527737,139089.0,5364,19 May 2017 11:55,38:22,2302,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Newbee,"Faith, kpii, uuu9, kaka, Sccc",45,22,Vega Squadron,Newbee
3190510335,139093.0,5418,19 May 2017 11:44,35:27,2127,Radiant,To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",C5Gaming,"ACE, Dog_7, Kirito, Piao, Yld",28,21,To.be.or.not.to.be,C5Gaming
3190445112,139093.0,5418,19 May 2017 11:02,23:07,1387,Dire,C5Gaming,"ACE, Dog_7, Kirito, Piao, Yld",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",8,29,To.be.or.not.to.be,C5Gaming
3190377823,139089.0,5364,19 May 2017 10:18,1:01:56,3716,Dire,Newbee,"Faith, kpii, uuu9, kaka, Sccc",Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",29,35,Vega Squadron,Newbee
3190258651,139082.0,5418,19 May 2017 08:57,42:42,2562,Radiant,TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",Team Braveheart,"LuLu^^, C, 876, 老A, Waixi",38,19,TEAM MAX,Team Braveheart
3190241106,139081.0,5364,19 May 2017 08:45,26:54,1614,Radiant,Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",18,16,Team Liquid,Faceless
3190190649,139082.0,5418,19 May 2017 08:08,26:03,1563,Dire,Team Braveheart,"LuLu^^, C, 876, 老A, Waixi",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",9,28,TEAM MAX,Team Braveheart
3190155899,139081.0,5364,19 May 2017 07:41,24:18,1458,Dire,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",8,13,Team Liquid,Faceless
3189850821,139051.0,5196,19 May 2017 02:47,26:09,1569,Dire,twitch.tv/noblewingz,"Zenokaia, The Piemaker, Noblewingz, Slayer, FactorNano",Infamous´,"Timado, Accel, Matthew, Benjaz, Kingteka",10,30,Infamous´,twitch.tv/noblewingz
3189817707,139051.0,5196,19 May 2017 02:01,26:04,1564,Radiant,Infamous´,"Timado, Accel, Matthew, Benjaz, Kingteka",twitch.tv/noblewingz,"Zenokaia, The Piemaker, Noblewingz, Slayer, FactorNano",57,13,Infamous´,twitch.tv/noblewingz
3189764846,139044.0,5196,19 May 2017 12:44,39:29,2369,Dire,Unknown Team,"Yri, Luu, Greedy.Diana毡, ??????????,",compLexity Gaming,"melonzz, Zfreek, Moo, DeMoN, Feero",23,22,compLexity Gaming,Unknown Team
3189719215,139044.0,5196,18 May 2017 11:45,39:56,2396,Radiant,Unknown Team,"Yri, Luu, Greedy.Diana毡, ??????????,",compLexity Gaming,"melonzz, Zfreek, Moo, DeMoN, Feero",28,16,Unknown Team,compLexity Gaming
3189682876,139044.0,5196,18 May 2017 11:04,16:29,989,Dire,Unknown Team,"Yri, Luu, Greedy.Diana毡, ??????????,",compLexity Gaming,"melonzz, Zfreek, Moo, DeMoN, Feero",4,16,compLexity Gaming,Unknown Team
3189616858,139039.0,5336,18 May 2017 09:55,54:36,3276,Dire,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",mousesports,"Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG",29,39,mousesports,Natus Vincere
3189558500,139039.0,5336,18 May 2017 09:00,28:42,1722,Radiant,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",mousesports,"Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG",30,7,Natus Vincere,mousesports
3189457454,138996.0,5336,18 May 2017 07:45,41:12,2472,Radiant,Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",Virtus.pro,"9pasha, No[o]ne-, Lil, RAMZES666, Solo",34,19,Elements Pro Gaming,Virtus.pro
3189341121,138996.0,5336,18 May 2017 06:34,39:04,2344,Radiant,Virtus.pro,"9pasha, No[o]ne-, Lil, RAMZES666, Solo",Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",24,18,Virtus.pro,Elements Pro Gaming
3189029403,138943.0,5364,18 May 2017 04:00,32:09,1929,Dire,Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",TNC Pro Team,"1437, Raven, TIMS, Kuku, Sam H",13,40,TNC Pro Team,Alliance
3188810567,138943.0,5364,18 May 2017 02:18,1:09:25,4165,Radiant,TNC Pro Team,"1437, Raven, TIMS, Kuku, Sam H",Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",45,30,TNC Pro Team,Alliance
3188637621,138923.0,5364,18 May 2017 12:41,35:15,2115,Dire,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",11,24,Alliance,Team VGJ
3188626008,138927.0,5418,18 May 2017 12:34,46:40,2800,Dire,Team VDuoBao,"JoHnNy, Adong ๑ , Swallow, hmx, meet you",White Fries Gaming,"xfreedom, hyhy, PatSoul, 秋。, kai",8,36,White Fries Gaming,Team VDuoBao
3188488410,138927.0,5418,18 May 2017 11:01,1:06:02,3962,Radiant,White Fries Gaming,"xfreedom, hyhy, PatSoul, 秋。, kai",Team VDuoBao,"JoHnNy, Adong ๑ , Swallow, hmx, meet you",34,26,White Fries Gaming,Team VDuoBao
3188471561,138923.0,5364,18 May 2017 10:50,53:55,3235,Radiant,Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",38,25,Alliance,Team VGJ
3188336622,138914.0,5418,18 May 2017 09:14,25:18,1518,Radiant,Avalon_Club,"Yp, EatMan, ISI, Cys, Unknown",We.are.young,"KuBo, Gt86, 桀骜, 7676, Shining",29,11,Avalon_Club,We.are.young
3188247827,138914.0,5418,18 May 2017 08:03,34:45,2085,Radiant,We.are.young,"KuBo, Gt86, 桀骜, 7676, Shining",Avalon_Club,"Yp, EatMan, ISI, Cys, Unknown",27,15,We.are.young,Avalon_Club
3188202852,138911.0,5364,18 May 2017 07:24,48:35,2915,Dire,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",TNC Pro Team,"1437, Raven, TIMS, Kuku, Sam H",19,41,TNC Pro Team,Invictus Gaming
3188134419,138911.0,5364,18 May 2017 06:24,23:22,1402,Radiant,TNC Pro Team,"1437, Raven, TIMS, Kuku, Sam H",Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",25,11,TNC Pro Team,Invictus Gaming
3188081324,,5196,18 May 2017 05:36,32:30,1950,Dire,BlackSoul,"ppppppppppppppp, Kensou, Sanka Rea-, db2, Anonymous",Unknown Team,"Yri, Luu, Greedy.Diana毡, 13omb_Squad, ??????????",19,35,Unknown Team,BlackSoul
3188008320,,5196,18 May 2017 04:23,38:49,2329,Radiant,Unknown Team,"Yri, Luu, Greedy.Diana毡, 13omb_Squad, ??????????",Midas Club Elite,"peco, FuckinEh, LESLÃO, Unknown, M-GOD",27,16,Unknown Team,Midas Club Elite
3187933680,,5196,18 May 2017 02:42,1:17:58,4678,Dire,BlackSoul,"ppppppppppppppp, Kensou, Sanka Rea-, db2, Anonymous",twitch.tv/noblewingz,"Zenokaia, The Piemaker, Noblewingz, Slayer, FactorNano",64,40,twitch.tv/noblewingz,BlackSoul
3187890717,,5196,18 May 2017 01:42,36:04,2164,Dire,Unknown Team,"Yri, Luu, Greedy.Diana毡, 13omb_Squad, ??????????",BlackSoul,"ppppppppppppppp, Kensou, Sanka Rea-, db2, Anonymous",18,43,BlackSoul,Unknown Team
3187840911,,5196,18 May 2017 12:30,48:12,2892,Radiant,twitch.tv/noblewingz,"Zenokaia, Jheee, The Piemaker, Noblewingz, Slayer",Midas Club Elite,"peco, FuckinEh, LESLÃO, Unknown, M-GOD",27,21,twitch.tv/noblewingz,Midas Club Elite
3186632760,138786.0,5418,17 May 2017 12:10,36:35,2195,Dire,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",26,55,EHOME,team_ftd_a
3186523905,138786.0,5418,17 May 2017 11:02,43:36,2616,Radiant,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",37,36,EHOME,team_ftd_a
3186335263,138774.0,5418,17 May 2017 09:04,58:56,3536,Dire,RUSH B,"BinGo, qd, 290, ddr, lt",CAVALRY,"Tzy丶NJ, xiaogongzhu, Shirley, MEVIUS, Unknown",30,27,CAVALRY,RUSH B
3186238661,138774.0,5418,17 May 2017 08:04,36:53,2213,Radiant,CAVALRY,"Tzy丶NJ, xiaogongzhu, Shirley, MEVIUS, Unknown",RUSH B,"BinGo, qd, 290, ddr, lt",23,10,CAVALRY,RUSH B
3185928089,,5196,17 May 2017 05:08,35:34,2134,Dire,Not Today !,"AnGeLMoN, .., :), Scofield, VoN",Uncle Blink,"brink, FLUFFNSTUFF, ifrit, Frempo, @WuDotA",17,34,Uncle Blink,Not Today !
3185823466,,5196,17 May 2017 03:59,31:50,1910,Radiant,Uncle Blink,"brink, FLUFFNSTUFF, ifrit, Frempo, @WuDotA",DoZe eSports,"SGLeroy, AlienManaBanana, The Clamburglar, 彩花, DoublA",30,16,Uncle Blink,DoZe eSports
3185749637,,5196,17 May 2017 03:03,27:52,1672,Dire,Not Today !,"AnGeLMoN, :), Scofield,  , VoN",Team Red,"Newsham, monkeys-forever, Zyzzy, iAnnihilate, Jenkins",9,27,Team Red,Not Today !
3185647864,,5196,17 May 2017 01:25,57:38,3458,Radiant,Not Today !,"AnGeLMoN, :), Scofield,  , VoN",Uncle Blink,"brink, FLUFFNSTUFF, ifrit, Frempo, @WuDotA",30,33,Not Today !,Uncle Blink
3185575224,,5196,17 May 2017 12:32,24:51,1491,Dire,DoZe eSports,"SGLeroy, AlienManaBanana, The Clamburglar, 彩花, DoublA",Team Red,"Newsham, monkeys-forever, Zyzzy, iAnnihilate, Jenkins",16,23,Team Red,DoZe eSports
3183700873,138609.0,5418,16 May 2017 12:17,28:24,1704,Radiant,TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",31,9,TEAM MAX,To.be.or.not.to.be
3183541562,138609.0,5418,16 May 2017 11:04,51:26,3086,Dire,To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",29,26,TEAM MAX,To.be.or.not.to.be
3183302698,,5418,16 May 2017 09:06,19:39,1179,Dire,To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",9,23,Newbee.Young,To.be.or.not.to.be
3183188850,138594.0,5418,16 May 2017 08:04,38:55,2335,Radiant,Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",26,21,Newbee.Young,To.be.or.not.to.be
3180807310,138456.0,5418,15 May 2017 11:52,28:25,1705,Dire,C5Gaming,"ACE, Dog_7, FuSheng, Piao, Yin",Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",27,42,Newbee.Young,C5Gaming
3180707501,138456.0,5418,15 May 2017 11:01,22:36,1356,Radiant,Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",C5Gaming,"ACE, Dog_7, FuSheng, Piao, Yin",26,10,Newbee.Young,C5Gaming
3180507665,138444.0,5418,15 May 2017 09:09,32:49,1969,Radiant,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",Avalon_Club,"Yp, EatMan, ISI, Cys, Unknown",22,9,team_ftd_a,Avalon_Club
3180426986,,5396,15 May 2017 08:20,40:39,2439,Dire,Unknown Radiant Team,"Mag, MuShi, ninjaboogie, 343, raging-_-potato",WarriorsGaming.Unity,"xNova, KanGaroo, ChYuaN, NaNa, Wenn",18,23,WarriorsGaming.Unity,Unknown Radiant Team
3180414625,138444.0,5418,15 May 2017 08:12,32:22,1942,Dire,Avalon_Club,"Yp, EatMan, ISI, Cys, Unknown",team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",13,34,team_ftd_a,Avalon_Club
3180330881,,5396,15 May 2017 07:15,38:25,2305,Dire,Unknown Radiant Team,"Mag, MuShi, ninjaboogie, 343, raging-_-potato",WarriorsGaming.Unity,"xNova, KanGaroo, ChYuaN, NaNa, Wenn",12,37,WarriorsGaming.Unity,Unknown Radiant Team
3180231922,,5396,15 May 2017 06:03,44:35,2675,Dire,WarriorsGaming.Unity,"xNova, KanGaroo, ChYuaN, NaNa, Wenn",Unknown Dire Team,"Mag, MuShi, ninjaboogie, 343, raging-_-potato",15,28,Unknown Dire Team,WarriorsGaming.Unity
3179758146,,5196,14 May 2017 11:16,34:20,2060,Dire,DoZe eSports,"SGLeroy, AlienManaBanana, The Clamburglar, 彩花, DoublA",Unknown Dire Team,"ppppppppppppppp, Kensou, Sanka Rea-, db2, Anonymous",19,25,Unknown Dire Team,DoZe eSports
3179648668,,5196,14 May 2017 10:09,40:51,2451,Radiant,BlackSoul,"ppppppppppppppp, Kensou, Sanka Rea-, db2, Anonymous",OverPower,"Vinny, venom, Gunnar, Zinedine, player2011",29,10,BlackSoul,OverPower
3179586089,,5196,14 May 2017 09:35,1:04:37,3877,Radiant,DoZe eSports,"SGLeroy, AlienManaBanana, The Clamburglar, 彩花, DoublA",SAGE Network,"@Allison-, Suport, KappaKappa[KKT], Maddison..!!!, Wisper",44,49,DoZe eSports,SAGE Network
3179547941,,5196,14 May 2017 09:15,38:31,2311,Radiant,OverPower,"Vinny, venom, Gunnar, Zinedine, player2011",Unknown Dire Team,"ppppppppppppppp, Kensou, Sanka Rea-, db2, Anonymous",33,15,OverPower,Unknown Dire Team
3179539973,,5196,14 May 2017 09:11,28:20,1700,Radiant,Infamous.NA,"Zenokaia, The Piemaker, Noblewingz, FactorNano, 9",Troll Team-,"†KRØNØ†, Vitaly, AllMightIsBack, Design,",29,13,Infamous.NA,Troll Team-
3179442536,,5196,14 May 2017 08:25,26:39,1599,Dire,Troll Team-,"†KRØNØ†, Vitaly, AllMightIsBack, Design,",Infamous.NA,"Zenokaia, The Piemaker, Noblewingz, FactorNano, 9",14,33,Infamous.NA,Troll Team-
3179398640,,5196,14 May 2017 08:05,49:31,2971,Radiant,BlackSoul,"ppppppppppppppp, Kensou, Sanka Rea-, db2, Anonymous",OverPower,"Vinny, venom, Gunnar, Zinedine, player2011",44,31,BlackSoul,OverPower
3179394686,,5196,14 May 2017 08:03,1:05:27,3927,Dire,Unknown Radiant Team,"@Allison-, Suport, KappaKappa[KKT], Maddison..!!!, Wisper",DoZe eSports,"SGLeroy, AlienManaBanana, The Clamburglar, 彩花, DoublA",53,47,DoZe eSports,Unknown Radiant Team
3177982419,138213.0,5418,14 May 2017 11:39,23:53,1433,Radiant,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",We.are.young,"KuBo, 离别, 86, 7676, Shining",24,12,EHOME,We.are.young
3177818332,138213.0,5418,14 May 2017 10:35,31:55,1915,Dire,We.are.young,"KuBo, 离别, 86, 7676, Shining",EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",11,25,EHOME,We.are.young
3177604239,138169.0,5418,14 May 2017 09:04,37:27,2247,Radiant,LYG.Gaming,"极限, MoPao, 桀骜, LongGGG_, Mystery.",We.are.young,"KuBo, 离别, 86, 7676, Shining",36,21,LYG.Gaming,We.are.young
3177480504,138169.0,5418,14 May 2017 08:04,29:29,1769,Dire,We.are.young,"KuBo, 离别, 86, 7676, Shining",LYG.Gaming,"极限, MoPao, 桀骜, LongGGG_, Mystery.",12,28,LYG.Gaming,We.are.young
3177193965,138138.0,5396,14 May 2017 05:08,43:01,2581,Radiant,Mineski,"Mag, MuShi, ninjaboogie, 343, raging-_-potato",nasty potatoes,"Eden, Deth-sama. , Crimson, Timothea!, ponlo",28,17,Mineski,nasty potatoes
3177122279,138138.0,5396,14 May 2017 04:14,32:58,1978,Dire,nasty potatoes,"Eden, Deth-sama. , Crimson, Timothea!, ponlo",Mineski,"Mag, MuShi, ninjaboogie, 343, raging-_-potato",8,20,Mineski,nasty potatoes
3177023312,138129.0,5396,14 May 2017 02:48,38:49,2329,Radiant,nasty potatoes,"Eden, Deth-sama. , Crimson, Timothea!, ponlo",Clutch Gamers,"rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO",28,19,nasty potatoes,Clutch Gamers
3176983924,,5196,14 May 2017 02:09,59:42,3582,Dire,Gamer Star Vip,"NoaH*, PµNkeke, Saki, Sacred.., fight",Unknown Dire Team,"DKJORMAX, <blank>, Akagami, Unknown, N S S",34,44,Unknown Dire Team,Gamer Star Vip
